tax_id,resident,breeding,nonbreeding,type
22689083,TRUE,FALSE,FALSE,solo_resident
22689089,TRUE,FALSE,FALSE,solo_resident
22689094,TRUE,FALSE,FALSE,solo_resident
22689097,TRUE,FALSE,FALSE,solo_resident
22689100,TRUE,FALSE,FALSE,solo_resident
22689108,TRUE,FALSE,FALSE,solo_resident
22689118,TRUE,FALSE,FALSE,solo_resident
22689122,TRUE,FALSE,FALSE,solo_resident
22689133,TRUE,FALSE,FALSE,solo_resident
22689144,TRUE,FALSE,FALSE,solo_resident
22689154,TRUE,FALSE,FALSE,solo_resident
22689166,TRUE,FALSE,FALSE,solo_resident
22689173,TRUE,FALSE,FALSE,solo_resident
22689177,TRUE,FALSE,FALSE,solo_resident
22689180,TRUE,FALSE,FALSE,solo_resident
22689183,TRUE,FALSE,FALSE,solo_resident
22689186,TRUE,FALSE,FALSE,solo_resident
22689194,TRUE,FALSE,FALSE,solo_resident
22689200,TRUE,FALSE,FALSE,solo_resident
22689203,TRUE,FALSE,FALSE,solo_resident
22689222,TRUE,FALSE,FALSE,solo_resident
22689229,TRUE,FALSE,FALSE,solo_resident
22689234,TRUE,FALSE,FALSE,solo_resident
22689240,TRUE,FALSE,FALSE,solo_resident
22689253,TRUE,FALSE,FALSE,solo_resident
22689258,TRUE,FALSE,FALSE,solo_resident
22689262,TRUE,FALSE,FALSE,solo_resident
22689267,TRUE,FALSE,FALSE,solo_resident
22689271,TRUE,FALSE,FALSE,solo_resident
22689277,TRUE,FALSE,FALSE,solo_resident
22689280,TRUE,FALSE,FALSE,solo_resident
22689283,TRUE,FALSE,FALSE,solo_resident
22689286,TRUE,FALSE,FALSE,solo_resident
22689290,TRUE,FALSE,FALSE,solo_resident
22689295,TRUE,FALSE,FALSE,solo_resident
22689310,TRUE,FALSE,FALSE,solo_resident
22689320,TRUE,FALSE,FALSE,solo_resident
22689328,TRUE,FALSE,FALSE,solo_resident
22689332,TRUE,FALSE,FALSE,solo_resident
22689335,TRUE,FALSE,FALSE,solo_resident
22689371,TRUE,FALSE,FALSE,solo_resident
22689378,TRUE,FALSE,FALSE,solo_resident
22689385,TRUE,FALSE,FALSE,solo_resident
22689389,TRUE,FALSE,FALSE,solo_resident
22689394,TRUE,FALSE,FALSE,solo_resident
22689398,TRUE,FALSE,FALSE,solo_resident
22689420,TRUE,FALSE,FALSE,solo_resident
22689425,TRUE,FALSE,FALSE,solo_resident
22689439,TRUE,FALSE,FALSE,solo_resident
22689452,TRUE,FALSE,FALSE,solo_resident
22689460,TRUE,FALSE,FALSE,solo_resident
22689465,TRUE,FALSE,FALSE,solo_resident
22689470,TRUE,FALSE,FALSE,solo_resident
22689475,TRUE,FALSE,FALSE,solo_resident
22689480,TRUE,FALSE,FALSE,solo_resident
22689490,TRUE,FALSE,FALSE,solo_resident
22689496,TRUE,FALSE,FALSE,solo_resident
22689501,TRUE,FALSE,FALSE,solo_resident
22689504,TRUE,FALSE,FALSE,solo_resident
22689512,TRUE,FALSE,FALSE,solo_resident
22689517,TRUE,FALSE,FALSE,solo_resident
22689522,TRUE,FALSE,FALSE,solo_resident
22689535,TRUE,FALSE,FALSE,solo_resident
22689539,TRUE,FALSE,FALSE,solo_resident
22689546,TRUE,FALSE,FALSE,solo_resident
22689550,TRUE,FALSE,FALSE,solo_resident
22689555,TRUE,FALSE,FALSE,solo_resident
22689559,TRUE,FALSE,FALSE,solo_resident
22689568,TRUE,FALSE,FALSE,solo_resident
22689572,TRUE,FALSE,FALSE,solo_resident
22689576,TRUE,FALSE,FALSE,solo_resident
22689580,TRUE,FALSE,FALSE,solo_resident
22689583,TRUE,FALSE,FALSE,solo_resident
22689591,TRUE,FALSE,FALSE,solo_resident
22689594,TRUE,FALSE,FALSE,solo_resident
22689597,TRUE,FALSE,FALSE,solo_resident
22689600,TRUE,FALSE,FALSE,solo_resident
22689603,TRUE,FALSE,FALSE,solo_resident
22689607,TRUE,FALSE,FALSE,solo_resident
22689610,TRUE,FALSE,FALSE,solo_resident
22689613,TRUE,FALSE,FALSE,solo_resident
22689630,TRUE,FALSE,FALSE,solo_resident
22689633,TRUE,FALSE,FALSE,solo_resident
22689636,TRUE,FALSE,FALSE,solo_resident
22689639,TRUE,FALSE,FALSE,solo_resident
22689642,TRUE,FALSE,FALSE,solo_resident
22689646,TRUE,FALSE,FALSE,solo_resident
22689650,TRUE,FALSE,FALSE,solo_resident
22689653,TRUE,FALSE,FALSE,solo_resident
22689670,TRUE,FALSE,FALSE,solo_resident
22689675,TRUE,FALSE,FALSE,solo_resident
22689680,TRUE,FALSE,FALSE,solo_resident
22689685,TRUE,FALSE,FALSE,solo_resident
22689690,TRUE,FALSE,FALSE,solo_resident
22689695,TRUE,FALSE,FALSE,solo_resident
22689698,TRUE,FALSE,FALSE,solo_resident
22689701,TRUE,FALSE,FALSE,solo_resident
22689704,TRUE,FALSE,FALSE,solo_resident
22689720,TRUE,FALSE,FALSE,solo_resident
22689723,TRUE,FALSE,FALSE,solo_resident
22689731,TRUE,FALSE,FALSE,solo_resident
22689738,TRUE,FALSE,FALSE,solo_resident
22689751,TRUE,FALSE,FALSE,solo_resident
22689755,TRUE,FALSE,FALSE,solo_resident
22689767,TRUE,FALSE,FALSE,solo_resident
22689773,TRUE,FALSE,FALSE,solo_resident
22689781,TRUE,FALSE,FALSE,solo_resident
22689786,TRUE,FALSE,FALSE,solo_resident
22689792,TRUE,FALSE,FALSE,solo_resident
22689798,TRUE,FALSE,FALSE,solo_resident
22689809,TRUE,FALSE,FALSE,solo_resident
22689813,TRUE,FALSE,FALSE,solo_resident
22689823,TRUE,FALSE,FALSE,solo_resident
22689826,TRUE,FALSE,FALSE,solo_resident
22689855,TRUE,FALSE,FALSE,solo_resident
22689862,TRUE,FALSE,FALSE,solo_resident
22689865,TRUE,FALSE,FALSE,solo_resident
22689868,TRUE,FALSE,FALSE,solo_resident
22689871,TRUE,FALSE,FALSE,solo_resident
22689893,TRUE,FALSE,FALSE,solo_resident
22689916,TRUE,FALSE,FALSE,solo_resident
22689920,TRUE,FALSE,FALSE,solo_resident
22689931,TRUE,FALSE,FALSE,solo_resident
22689934,TRUE,FALSE,FALSE,solo_resident
22689937,TRUE,FALSE,FALSE,solo_resident
22689940,TRUE,FALSE,FALSE,solo_resident
22689954,TRUE,FALSE,FALSE,solo_resident
22689969,TRUE,FALSE,FALSE,solo_resident
22689972,TRUE,FALSE,FALSE,solo_resident
22689981,TRUE,FALSE,FALSE,solo_resident
22689988,TRUE,FALSE,FALSE,solo_resident
22689993,TRUE,FALSE,FALSE,solo_resident
22689997,TRUE,FALSE,FALSE,solo_resident
22690000,TRUE,FALSE,FALSE,solo_resident
22690004,TRUE,FALSE,FALSE,solo_resident
22690012,TRUE,FALSE,FALSE,solo_resident
22690029,TRUE,FALSE,FALSE,solo_resident
22690032,TRUE,FALSE,FALSE,solo_resident
22690040,TRUE,FALSE,FALSE,solo_resident
22690043,TRUE,FALSE,FALSE,solo_resident
22690046,TRUE,FALSE,FALSE,solo_resident
22690056,TRUE,FALSE,FALSE,solo_resident
22690059,TRUE,FALSE,FALSE,solo_resident
22690062,TRUE,FALSE,FALSE,solo_resident
22690066,TRUE,FALSE,FALSE,solo_resident
22690080,TRUE,FALSE,FALSE,solo_resident
22690084,TRUE,FALSE,FALSE,solo_resident
22690092,TRUE,FALSE,FALSE,solo_resident
22690112,TRUE,FALSE,FALSE,solo_resident
22690117,TRUE,FALSE,FALSE,solo_resident
22690122,TRUE,FALSE,FALSE,solo_resident
22690127,TRUE,FALSE,FALSE,solo_resident
22690131,TRUE,FALSE,FALSE,solo_resident
22690145,TRUE,FALSE,FALSE,solo_resident
22690152,TRUE,FALSE,FALSE,solo_resident
22690159,TRUE,FALSE,FALSE,solo_resident
22690164,TRUE,FALSE,FALSE,solo_resident
22690168,TRUE,FALSE,FALSE,solo_resident
22690173,TRUE,FALSE,FALSE,solo_resident
22690178,TRUE,FALSE,FALSE,solo_resident
22690195,TRUE,FALSE,FALSE,solo_resident
22690201,TRUE,FALSE,FALSE,solo_resident
22690206,TRUE,FALSE,FALSE,solo_resident
22690211,TRUE,FALSE,FALSE,solo_resident
22690215,TRUE,FALSE,FALSE,solo_resident
22690218,TRUE,FALSE,FALSE,solo_resident
22690222,TRUE,FALSE,FALSE,solo_resident
22690226,TRUE,FALSE,FALSE,solo_resident
22690229,TRUE,FALSE,FALSE,solo_resident
22690235,TRUE,FALSE,FALSE,solo_resident
22690241,TRUE,FALSE,FALSE,solo_resident
22690247,TRUE,FALSE,FALSE,solo_resident
22690253,TRUE,FALSE,FALSE,solo_resident
22690273,TRUE,FALSE,FALSE,solo_resident
22690281,TRUE,FALSE,FALSE,solo_resident
22690290,TRUE,FALSE,FALSE,solo_resident
22690302,TRUE,FALSE,FALSE,solo_resident
22690312,TRUE,FALSE,FALSE,solo_resident
22690321,TRUE,FALSE,FALSE,solo_resident
22690328,TRUE,FALSE,FALSE,solo_resident
22690334,TRUE,FALSE,FALSE,solo_resident
22690340,TRUE,FALSE,FALSE,solo_resident
22690346,TRUE,FALSE,FALSE,solo_resident
22690351,TRUE,FALSE,FALSE,solo_resident
22690359,TRUE,FALSE,FALSE,solo_resident
22690364,TRUE,FALSE,FALSE,solo_resident
22690384,TRUE,FALSE,FALSE,solo_resident
22690392,TRUE,FALSE,FALSE,solo_resident
22690426,TRUE,FALSE,FALSE,solo_resident
22690432,TRUE,FALSE,FALSE,solo_resident
22690445,TRUE,FALSE,FALSE,solo_resident
22690477,TRUE,FALSE,FALSE,solo_resident
22690484,TRUE,FALSE,FALSE,solo_resident
22690488,TRUE,FALSE,FALSE,solo_resident
22690499,TRUE,FALSE,FALSE,solo_resident
22690529,TRUE,FALSE,FALSE,solo_resident
22690545,TRUE,FALSE,FALSE,solo_resident
22690549,TRUE,FALSE,FALSE,solo_resident
22690553,TRUE,FALSE,FALSE,solo_resident
22690557,TRUE,FALSE,FALSE,solo_resident
22690561,TRUE,FALSE,FALSE,solo_resident
22690566,TRUE,FALSE,FALSE,solo_resident
22690571,TRUE,FALSE,FALSE,solo_resident
22690576,TRUE,FALSE,FALSE,solo_resident
22690580,TRUE,FALSE,FALSE,solo_resident
22690584,TRUE,FALSE,FALSE,solo_resident
22690589,TRUE,FALSE,FALSE,solo_resident
22690596,TRUE,FALSE,FALSE,solo_resident
22690600,TRUE,FALSE,FALSE,solo_resident
22690604,TRUE,FALSE,FALSE,solo_resident
22690609,TRUE,FALSE,FALSE,solo_resident
22690621,TRUE,FALSE,FALSE,solo_resident
22690635,TRUE,FALSE,FALSE,solo_resident
22690639,TRUE,FALSE,FALSE,solo_resident
22690657,TRUE,FALSE,FALSE,solo_resident
22690661,TRUE,FALSE,FALSE,solo_resident
22690664,TRUE,FALSE,FALSE,solo_resident
22690667,TRUE,FALSE,FALSE,solo_resident
22690670,TRUE,FALSE,FALSE,solo_resident
22690673,TRUE,FALSE,FALSE,solo_resident
22690676,TRUE,FALSE,FALSE,solo_resident
22690692,TRUE,FALSE,FALSE,solo_resident
22690695,TRUE,FALSE,FALSE,solo_resident
22690700,TRUE,FALSE,FALSE,solo_resident
22690705,TRUE,FALSE,FALSE,solo_resident
22690708,TRUE,FALSE,FALSE,solo_resident
22690716,TRUE,FALSE,FALSE,solo_resident
22690719,TRUE,FALSE,FALSE,solo_resident
22690724,TRUE,FALSE,FALSE,solo_resident
22690727,TRUE,FALSE,FALSE,solo_resident
22690733,TRUE,FALSE,FALSE,solo_resident
22690740,TRUE,FALSE,FALSE,solo_resident
22690747,TRUE,FALSE,FALSE,solo_resident
22690750,TRUE,FALSE,FALSE,solo_resident
22690758,TRUE,FALSE,FALSE,solo_resident
22690762,TRUE,FALSE,FALSE,solo_resident
22690768,TRUE,FALSE,FALSE,solo_resident
22690774,TRUE,FALSE,FALSE,solo_resident
22690779,TRUE,FALSE,FALSE,solo_resident
22690784,TRUE,FALSE,FALSE,solo_resident
22690789,TRUE,FALSE,FALSE,solo_resident
22690799,TRUE,FALSE,FALSE,solo_resident
22690804,TRUE,FALSE,FALSE,solo_resident
22690809,TRUE,FALSE,FALSE,solo_resident
22690814,TRUE,FALSE,FALSE,solo_resident
22690819,TRUE,FALSE,FALSE,solo_resident
22690829,TRUE,FALSE,FALSE,solo_resident
22690834,TRUE,FALSE,FALSE,solo_resident
22690844,TRUE,FALSE,FALSE,solo_resident
22690849,TRUE,FALSE,FALSE,solo_resident
22690854,TRUE,FALSE,FALSE,solo_resident
22690857,TRUE,FALSE,FALSE,solo_resident
22690862,TRUE,FALSE,FALSE,solo_resident
22690868,TRUE,FALSE,FALSE,solo_resident
22690874,TRUE,FALSE,FALSE,solo_resident
22690877,TRUE,FALSE,FALSE,solo_resident
22690883,TRUE,FALSE,FALSE,solo_resident
22690886,TRUE,FALSE,FALSE,solo_resident
22690891,TRUE,FALSE,FALSE,solo_resident
22690895,TRUE,FALSE,FALSE,solo_resident
22690898,TRUE,FALSE,FALSE,solo_resident
22690901,TRUE,FALSE,FALSE,solo_resident
22690908,TRUE,FALSE,FALSE,solo_resident
22690924,TRUE,FALSE,FALSE,solo_resident
22690928,TRUE,FALSE,FALSE,solo_resident
22690932,TRUE,FALSE,FALSE,solo_resident
22690936,TRUE,FALSE,FALSE,solo_resident
22690942,TRUE,FALSE,FALSE,solo_resident
22690946,TRUE,FALSE,FALSE,solo_resident
22690950,TRUE,FALSE,FALSE,solo_resident
22690954,TRUE,FALSE,FALSE,solo_resident
22690958,TRUE,FALSE,FALSE,solo_resident
22690962,TRUE,FALSE,FALSE,solo_resident
22690966,TRUE,FALSE,FALSE,solo_resident
22690970,TRUE,FALSE,FALSE,solo_resident
22690974,TRUE,FALSE,FALSE,solo_resident
22690979,TRUE,FALSE,FALSE,solo_resident
22690985,TRUE,FALSE,FALSE,solo_resident
22690988,TRUE,FALSE,FALSE,solo_resident
22690991,TRUE,FALSE,FALSE,solo_resident
22691005,TRUE,FALSE,FALSE,solo_resident
22691009,TRUE,FALSE,FALSE,solo_resident
22691014,TRUE,FALSE,FALSE,solo_resident
22691019,TRUE,FALSE,FALSE,solo_resident
22691024,TRUE,FALSE,FALSE,solo_resident
22691030,TRUE,FALSE,FALSE,solo_resident
22691037,TRUE,FALSE,FALSE,solo_resident
22691042,TRUE,FALSE,FALSE,solo_resident
22691047,TRUE,FALSE,FALSE,solo_resident
22691052,TRUE,FALSE,FALSE,solo_resident
22691056,TRUE,FALSE,FALSE,solo_resident
22691061,TRUE,FALSE,FALSE,solo_resident
22691071,TRUE,FALSE,FALSE,solo_resident
22691076,TRUE,FALSE,FALSE,solo_resident
22691081,TRUE,FALSE,FALSE,solo_resident
22691086,TRUE,FALSE,FALSE,solo_resident
22691121,TRUE,FALSE,FALSE,solo_resident
22691127,TRUE,FALSE,FALSE,solo_resident
22691132,TRUE,FALSE,FALSE,solo_resident
22691137,TRUE,FALSE,FALSE,solo_resident
22691142,TRUE,FALSE,FALSE,solo_resident
22691160,TRUE,FALSE,FALSE,solo_resident
22691165,TRUE,FALSE,FALSE,solo_resident
22691170,TRUE,FALSE,FALSE,solo_resident
22691178,TRUE,FALSE,FALSE,solo_resident
22691186,TRUE,FALSE,FALSE,solo_resident
22691198,TRUE,FALSE,FALSE,solo_resident
22691203,TRUE,FALSE,FALSE,solo_resident
22691227,TRUE,FALSE,FALSE,solo_resident
22691236,TRUE,FALSE,FALSE,solo_resident
22691257,TRUE,FALSE,FALSE,solo_resident
22691269,TRUE,FALSE,FALSE,solo_resident
22691274,TRUE,FALSE,FALSE,solo_resident
22691297,TRUE,FALSE,FALSE,solo_resident
22691302,TRUE,FALSE,FALSE,solo_resident
22691307,TRUE,FALSE,FALSE,solo_resident
22691312,TRUE,FALSE,FALSE,solo_resident
22691317,TRUE,FALSE,FALSE,solo_resident
22691322,TRUE,FALSE,FALSE,solo_resident
22691327,TRUE,FALSE,FALSE,solo_resident
22691341,TRUE,FALSE,FALSE,solo_resident
22691346,TRUE,FALSE,FALSE,solo_resident
22691362,TRUE,FALSE,FALSE,solo_resident
22691367,TRUE,FALSE,FALSE,solo_resident
22691372,TRUE,FALSE,FALSE,solo_resident
22691386,TRUE,FALSE,FALSE,solo_resident
22691391,TRUE,FALSE,FALSE,solo_resident
22691396,TRUE,FALSE,FALSE,solo_resident
22691410,TRUE,FALSE,FALSE,solo_resident
22691415,TRUE,FALSE,FALSE,solo_resident
22691420,TRUE,FALSE,FALSE,solo_resident
22691425,TRUE,FALSE,FALSE,solo_resident
22691430,TRUE,FALSE,FALSE,solo_resident
22691435,TRUE,FALSE,FALSE,solo_resident
22691440,TRUE,FALSE,FALSE,solo_resident
22691445,TRUE,FALSE,FALSE,solo_resident
22691460,TRUE,FALSE,FALSE,solo_resident
22691465,TRUE,FALSE,FALSE,solo_resident
22691470,TRUE,FALSE,FALSE,solo_resident
22691480,TRUE,FALSE,FALSE,solo_resident
22691485,TRUE,FALSE,FALSE,solo_resident
22691490,TRUE,FALSE,FALSE,solo_resident
22691495,TRUE,FALSE,FALSE,solo_resident
22691500,TRUE,FALSE,FALSE,solo_resident
22691505,TRUE,FALSE,FALSE,solo_resident
22691519,TRUE,FALSE,FALSE,solo_resident
22691524,TRUE,FALSE,FALSE,solo_resident
22691529,TRUE,FALSE,FALSE,solo_resident
22691539,TRUE,FALSE,FALSE,solo_resident
22691544,TRUE,FALSE,FALSE,solo_resident
22691549,TRUE,FALSE,FALSE,solo_resident
22691554,TRUE,FALSE,FALSE,solo_resident
22691558,TRUE,FALSE,FALSE,solo_resident
22691568,TRUE,FALSE,FALSE,solo_resident
22691573,TRUE,FALSE,FALSE,solo_resident
22691577,TRUE,FALSE,FALSE,solo_resident
22691581,TRUE,FALSE,FALSE,solo_resident
22691585,TRUE,FALSE,FALSE,solo_resident
22691588,TRUE,FALSE,FALSE,solo_resident
22691594,TRUE,FALSE,FALSE,solo_resident
22691601,TRUE,FALSE,FALSE,solo_resident
22691605,TRUE,FALSE,FALSE,solo_resident
22691611,TRUE,FALSE,FALSE,solo_resident
22691617,TRUE,FALSE,FALSE,solo_resident
22691622,TRUE,FALSE,FALSE,solo_resident
22691629,TRUE,FALSE,FALSE,solo_resident
22691634,TRUE,FALSE,FALSE,solo_resident
22691653,TRUE,FALSE,FALSE,solo_resident
22691658,TRUE,FALSE,FALSE,solo_resident
22691663,TRUE,FALSE,FALSE,solo_resident
22691668,TRUE,FALSE,FALSE,solo_resident
22691674,TRUE,FALSE,FALSE,solo_resident
22691680,TRUE,FALSE,FALSE,solo_resident
22691694,TRUE,FALSE,FALSE,solo_resident
22691699,TRUE,FALSE,FALSE,solo_resident
22691705,TRUE,FALSE,FALSE,solo_resident
22691710,TRUE,FALSE,FALSE,solo_resident
22691724,TRUE,FALSE,FALSE,solo_resident
22691729,TRUE,FALSE,FALSE,solo_resident
22691734,TRUE,FALSE,FALSE,solo_resident
22691739,TRUE,FALSE,FALSE,solo_resident
22691744,TRUE,FALSE,FALSE,solo_resident
22691749,TRUE,FALSE,FALSE,solo_resident
22691754,TRUE,FALSE,FALSE,solo_resident
22691765,TRUE,FALSE,FALSE,solo_resident
22691770,TRUE,FALSE,FALSE,solo_resident
22691775,TRUE,FALSE,FALSE,solo_resident
22691789,TRUE,FALSE,FALSE,solo_resident
22691794,TRUE,FALSE,FALSE,solo_resident
22691799,TRUE,FALSE,FALSE,solo_resident
22691807,TRUE,FALSE,FALSE,solo_resident
22691828,TRUE,FALSE,FALSE,solo_resident
22691837,TRUE,FALSE,FALSE,solo_resident
22691847,TRUE,FALSE,FALSE,solo_resident
22691850,TRUE,FALSE,FALSE,solo_resident
22691860,TRUE,FALSE,FALSE,solo_resident
22691865,TRUE,FALSE,FALSE,solo_resident
22691874,TRUE,FALSE,FALSE,solo_resident
22691890,TRUE,FALSE,FALSE,solo_resident
22691893,TRUE,FALSE,FALSE,solo_resident
22691910,TRUE,FALSE,FALSE,solo_resident
22691914,TRUE,FALSE,FALSE,solo_resident
22691920,TRUE,FALSE,FALSE,solo_resident
22691924,TRUE,FALSE,FALSE,solo_resident
22691928,TRUE,FALSE,FALSE,solo_resident
22691932,TRUE,FALSE,FALSE,solo_resident
22691940,TRUE,FALSE,FALSE,solo_resident
22691955,TRUE,FALSE,FALSE,solo_resident
22691960,TRUE,FALSE,FALSE,solo_resident
22691965,TRUE,FALSE,FALSE,solo_resident
22691970,TRUE,FALSE,FALSE,solo_resident
22691975,TRUE,FALSE,FALSE,solo_resident
22691980,TRUE,FALSE,FALSE,solo_resident
22691986,TRUE,FALSE,FALSE,solo_resident
22691991,TRUE,FALSE,FALSE,solo_resident
22691996,TRUE,FALSE,FALSE,solo_resident
22692000,TRUE,FALSE,FALSE,solo_resident
22692011,TRUE,FALSE,FALSE,solo_resident
22692015,TRUE,FALSE,FALSE,solo_resident
22692039,TRUE,FALSE,FALSE,solo_resident
22692046,TRUE,FALSE,FALSE,solo_resident
22692067,TRUE,FALSE,FALSE,solo_resident
22692109,TRUE,FALSE,FALSE,solo_resident
22692129,TRUE,FALSE,FALSE,solo_resident
22692174,TRUE,FALSE,FALSE,solo_resident
22692177,TRUE,FALSE,FALSE,solo_resident
22692192,TRUE,FALSE,FALSE,solo_resident
22692199,TRUE,FALSE,FALSE,solo_resident
22692205,TRUE,FALSE,FALSE,solo_resident
22692208,TRUE,FALSE,FALSE,solo_resident
22692211,TRUE,FALSE,FALSE,solo_resident
22692215,TRUE,FALSE,FALSE,solo_resident
22692219,TRUE,FALSE,FALSE,solo_resident
22692223,TRUE,FALSE,FALSE,solo_resident
22692227,TRUE,FALSE,FALSE,solo_resident
22692236,TRUE,FALSE,FALSE,solo_resident
22692241,TRUE,FALSE,FALSE,solo_resident
22692250,TRUE,FALSE,FALSE,solo_resident
22692256,TRUE,FALSE,FALSE,solo_resident
22692260,TRUE,FALSE,FALSE,solo_resident
22692264,TRUE,FALSE,FALSE,solo_resident
22692278,TRUE,FALSE,FALSE,solo_resident
22692282,TRUE,FALSE,FALSE,solo_resident
22692288,TRUE,FALSE,FALSE,solo_resident
22692293,TRUE,FALSE,FALSE,solo_resident
22692298,TRUE,FALSE,FALSE,solo_resident
22692303,TRUE,FALSE,FALSE,solo_resident
22692311,TRUE,FALSE,FALSE,solo_resident
22692320,TRUE,FALSE,FALSE,solo_resident
22692323,TRUE,FALSE,FALSE,solo_resident
22692330,TRUE,FALSE,FALSE,solo_resident
22692337,TRUE,FALSE,FALSE,solo_resident
22692340,TRUE,FALSE,FALSE,solo_resident
22692343,TRUE,FALSE,FALSE,solo_resident
22692346,TRUE,FALSE,FALSE,solo_resident
22692349,TRUE,FALSE,FALSE,solo_resident
22692358,TRUE,FALSE,FALSE,solo_resident
22692366,TRUE,FALSE,FALSE,solo_resident
22692371,TRUE,FALSE,FALSE,solo_resident
22692374,TRUE,FALSE,FALSE,solo_resident
22692384,TRUE,FALSE,FALSE,solo_resident
22692388,TRUE,FALSE,FALSE,solo_resident
22692395,TRUE,FALSE,FALSE,solo_resident
22692412,TRUE,FALSE,FALSE,solo_resident
22692418,TRUE,FALSE,FALSE,solo_resident
22692421,TRUE,FALSE,FALSE,solo_resident
22692425,TRUE,FALSE,FALSE,solo_resident
22692438,TRUE,FALSE,FALSE,solo_resident
22692441,TRUE,FALSE,FALSE,solo_resident
22692447,TRUE,FALSE,FALSE,solo_resident
22692450,TRUE,FALSE,FALSE,solo_resident
22692455,TRUE,FALSE,FALSE,solo_resident
22692476,TRUE,FALSE,FALSE,solo_resident
22692482,TRUE,FALSE,FALSE,solo_resident
22692486,TRUE,FALSE,FALSE,solo_resident
22692498,TRUE,FALSE,FALSE,solo_resident
22692504,TRUE,FALSE,FALSE,solo_resident
22692509,TRUE,FALSE,FALSE,solo_resident
22692521,TRUE,FALSE,FALSE,solo_resident
22692529,TRUE,FALSE,FALSE,solo_resident
22692535,TRUE,FALSE,FALSE,solo_resident
22692548,TRUE,FALSE,FALSE,solo_resident
22692552,TRUE,FALSE,FALSE,solo_resident
22692556,TRUE,FALSE,FALSE,solo_resident
22692560,TRUE,FALSE,FALSE,solo_resident
22692565,TRUE,FALSE,FALSE,solo_resident
22692570,TRUE,FALSE,FALSE,solo_resident
22692581,TRUE,FALSE,FALSE,solo_resident
22692586,TRUE,FALSE,FALSE,solo_resident
22692591,TRUE,FALSE,FALSE,solo_resident
22692596,TRUE,FALSE,FALSE,solo_resident
22692601,TRUE,FALSE,FALSE,solo_resident
22692604,TRUE,FALSE,FALSE,solo_resident
22692609,TRUE,FALSE,FALSE,solo_resident
22692616,TRUE,FALSE,FALSE,solo_resident
22692624,TRUE,FALSE,FALSE,solo_resident
22692632,TRUE,FALSE,FALSE,solo_resident
22692643,TRUE,FALSE,FALSE,solo_resident
22692654,TRUE,FALSE,FALSE,solo_resident
22692672,TRUE,FALSE,FALSE,solo_resident
22692680,TRUE,FALSE,FALSE,solo_resident
22692687,TRUE,FALSE,FALSE,solo_resident
22692690,TRUE,FALSE,FALSE,solo_resident
22692693,TRUE,FALSE,FALSE,solo_resident
22692705,TRUE,FALSE,FALSE,solo_resident
22692708,TRUE,FALSE,FALSE,solo_resident
22692711,TRUE,FALSE,FALSE,solo_resident
22692720,TRUE,FALSE,FALSE,solo_resident
22692723,TRUE,FALSE,FALSE,solo_resident
22692737,TRUE,FALSE,FALSE,solo_resident
22692740,TRUE,FALSE,FALSE,solo_resident
22692760,TRUE,FALSE,FALSE,solo_resident
22692763,TRUE,FALSE,FALSE,solo_resident
22692766,TRUE,FALSE,FALSE,solo_resident
22692772,TRUE,FALSE,FALSE,solo_resident
22692778,TRUE,FALSE,FALSE,solo_resident
22692781,TRUE,FALSE,FALSE,solo_resident
22692785,TRUE,FALSE,FALSE,solo_resident
22692801,TRUE,FALSE,FALSE,solo_resident
22692808,TRUE,FALSE,FALSE,solo_resident
22692816,TRUE,FALSE,FALSE,solo_resident
22692848,TRUE,FALSE,FALSE,solo_resident
22692854,TRUE,FALSE,FALSE,solo_resident
22692857,TRUE,FALSE,FALSE,solo_resident
22692866,TRUE,FALSE,FALSE,solo_resident
22692880,TRUE,FALSE,FALSE,solo_resident
22692883,TRUE,FALSE,FALSE,solo_resident
22692887,TRUE,FALSE,FALSE,solo_resident
22692893,TRUE,FALSE,FALSE,solo_resident
22692900,TRUE,FALSE,FALSE,solo_resident
22692907,TRUE,FALSE,FALSE,solo_resident
22692920,TRUE,FALSE,FALSE,solo_resident
22692929,TRUE,FALSE,FALSE,solo_resident
22692932,TRUE,FALSE,FALSE,solo_resident
22692937,TRUE,FALSE,FALSE,solo_resident
22692940,TRUE,FALSE,FALSE,solo_resident
22692943,TRUE,FALSE,FALSE,solo_resident
22692946,TRUE,FALSE,FALSE,solo_resident
22692949,TRUE,FALSE,FALSE,solo_resident
22692966,TRUE,FALSE,FALSE,solo_resident
22692971,TRUE,FALSE,FALSE,solo_resident
22692977,TRUE,FALSE,FALSE,solo_resident
22692986,TRUE,FALSE,FALSE,solo_resident
22692998,TRUE,FALSE,FALSE,solo_resident
22693005,TRUE,FALSE,FALSE,solo_resident
22693009,TRUE,FALSE,FALSE,solo_resident
22693013,TRUE,FALSE,FALSE,solo_resident
22693017,TRUE,FALSE,FALSE,solo_resident
22693025,TRUE,FALSE,FALSE,solo_resident
22693028,TRUE,FALSE,FALSE,solo_resident
22693032,TRUE,FALSE,FALSE,solo_resident
22693036,TRUE,FALSE,FALSE,solo_resident
22693049,TRUE,FALSE,FALSE,solo_resident
22693056,TRUE,FALSE,FALSE,solo_resident
22693060,TRUE,FALSE,FALSE,solo_resident
22693065,TRUE,FALSE,FALSE,solo_resident
22693068,TRUE,FALSE,FALSE,solo_resident
22693102,TRUE,FALSE,FALSE,solo_resident
22693107,TRUE,FALSE,FALSE,solo_resident
