"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","sd.tavg","sd.tmin","sd.tmax","sd.prec","sd.pet","sd.npp","sd.npp.sd","rng.tavg","rng.tmin","rng.tmax","rng.prec","rng.pet","rng.npp","rng.npp.sd"
"Psammodynastes pulverulentus","reptile","Squamata","Lamprophiidae",21,"tavg",-0.534618902205361,-0.596590360970378,0.0555555555555556,3.33758371491291,3.26066724555506,3.44834152311033,61.4035210900269,140.859863324338,0.817008479741347,0.299918077885362,11.7503032684326,11.8109159469605,12.2775001525879,200.75,576.05993652344,3.43596041202545,1.14200949668884
"Psammophis condanarus","reptile","Squamata","Psammophiidae",6,"tavg",-0.0517485999670032,-0.0517948671584723,0.333333333333333,0.87205964500585,1.06916078176669,1.14425927925598,97.5996008336596,133.243259280363,0.649495129507485,0.238322631400071,2.3404998779297,3.0701656341553,2.5869159698487,207.583343505859,303.28991699219,1.82355058193207,0.561385899782176
"Pseudoxenodon macrops","reptile","Squamata","Pseudoxenodontidae",5,"tavg",0.20357179657966,0.206455963364467,0.5,4.50213203285923,4.79639259643685,4.21623658777865,54.1795343123469,119.389103155055,0.947621048869415,0.188794445576021,11.0877504348755,11.6676669120789,10.5135002136231,120.666664123535,252.44995117187,2.61107063293457,0.50349754095078
"Ptyas korros","reptile","Squamata","Colubridae",6,"tavg",0.548763358865478,0.616610076705148,0.333333333333333,4.17504331309584,4.03462072795507,4.38155600084491,106.067111474661,162.874387872624,1.39297282826848,0.438543591988687,8.4903335571289,8.4162492752076,9.7317504882812,294.166656494141,445.54992675782,3.18664753437042,0.904742658138275
"Ptyas mucosus","reptile","Squamata","Colubridae",5,"tavg",-0.413925656369605,-0.440339310227888,0.5,1.30975018910932,0.857868988522625,1.77134076330997,46.6316332998697,77.1837278011741,0.48798717657382,0.178221407606876,3.1406650543213,2.0708332061767,4.22850036621101,110.583335876465,205.28002929688,1.20745879411698,0.425020188093185
"Ramphotyphlops braminus","reptile","Squamata","Typhlopidae",9,"tavg",-0.140205307463186,-0.141134994150359,0.166666666666667,2.15658163023927,2.06381364980274,2.29054698668854,72.9192078471937,83.8633959908158,0.82713838603817,0.232676660263285,6.2719173431396,6.4606657028198,6.0868339538574,241,251.70007324219,2.73456239700317,0.759826064109805
"Rana aurora","amphibian","Anura","Ranidae",8,"tavg",0.463909028627064,0.50228084214719,0.2,1.69664565228893,1.04654944297422,2.49013524040361,50.3871694493328,177.150200952202,1.14677523175807,0.503864603940434,4.0214157104492,3.05299997329712,6.3214168548584,131.83332824707,449.510070800781,3.24517595767975,1.27857100963593
"Rana boylii","amphibian","Anura","Ranidae",21,"tavg",-0.62608188615971,-0.734945911420242,0.0555555555555556,1.2852878823685,1.4666788552613,1.84247891205356,31.1882572825407,132.173519437692,0.688079317727833,0.453087400008131,5.0136671066284,5.02441620826721,7.5288333892823,129.083337783814,511.81005859375,2.44941890239716,1.42363482713699
"Rana catesbeiana","amphibian","Anura","Ranidae",24,"tavg",0.278049758800047,0.285567175282793,0.0476190476190476,1.81218882528474,1.50636403923643,2.39461360110218,24.3886337050132,137.697401748572,0.868636328497474,0.43799010159482,7.90050125122067,6.66141700744628,9.648832321167,88.25,457.149963378906,3.53600406646729,1.57764512300491
"Rana limnocharis","amphibian","Anura","Dicroglossidae",8,"tavg",-0.64439585411054,-0.765655085687437,0.2,2.0005325040216,1.7137525415409,2.29885506746389,26.8567796524056,76.1642817186806,0.505975784928272,0.164786189477197,6.6513328552246,5.8302507400513,7.4695835113526,77.166671752929,230.33996582031,1.53940701484681,0.55573678016663
"Rana sylvatica","amphibian","Anura","Ranidae",9,"tavg",-0.570242320738695,-0.647881858806234,0.166666666666667,6.22852645397316,6.13198930966535,6.33269657740897,34.7856985426877,156.312446579244,0.868022138618064,0.653287562476246,15.8715829849243,15.3365831375122,16.4120005369186,81.9166688919067,423.179992675781,2.07365304231643,1.6022025346756
"Rhabdophis himalayana","reptile","Squamata","Natricidae",7,"tavg",-0.569137151281913,-0.646245669531755,0.25,4.60453463961746,4.45978108566363,4.75353917543333,46.6006248150274,185.538419613568,0.585778806910426,0.0835605291862191,10.7600002288819,10.5474996566773,11.1288318634034,120.083343505859,476.83996582031,1.55282878875732,0.19174814224243
"Rhabdophis subminiata","reptile","Squamata","Natricidae",13,"tavg",0.0762261239690368,0.0763742761242287,0.1,3.66231272265001,3.62505334968669,3.75118069126471,88.3143105669966,171.161735635041,0.986038721778294,0.309500877360679,10.9415836334228,11.160499572754,11.5094165802002,287.916656494141,569.79992675782,3.44115793704987,0.892161011695864
"Rhacophorus maximus","amphibian","Anura","Rhacophoridae",5,"tavg",0.427033813637439,0.456263304708828,0.5,0.441031208523275,0.509705133149257,0.374155264624342,12.8394213763887,9.07213140521987,0.585316474328399,0.0505768064076024,1.0450000762939,1.1893339157105,0.9010829925537,32.416671752929,20.69006347656,1.3615837097168,0.12277722358704
"Rhacophorus rhodopus","amphibian","Anura","Rhacophoridae",5,"tavg",0.250909869329084,0.256383575010246,0.5,0.884315316147542,0.844714946111552,0.92586945638361,10.9016451174543,27.2550217396784,0.486280920025124,0.0642926635982003,2.0895824432373,1.9985008239746,2.2407512664795,26.583343505859,66.06005859375,1.3615837097168,0.16897463798523
"Rhacophorus verrucosus","amphibian","Anura","Rhacophoridae",8,"tavg",-0.127308963363894,-0.128003519961638,0.2,1.67655665991149,1.86649321613773,1.5003416332015,27.803610049657,27.779985796775,0.510791918569733,0.0983185072360475,4.1533327102661,4.69750022888188,3.6535835266113,69.000015258789,67.36010742187,1.36012315750122,0.33509528636932
"Rhinocheilus lecontei","reptile","Squamata","Colubridae",6,"tavg",0.0285714285714286,0.0285792069199744,0.333333333333333,2.59351332351383,3.0425148048065,2.52396855668437,6.34246422554464,102.25749980996,0.103159075909111,0.0810122901839782,6.670166015625,7.94099998474117,6.5056667327881,15.8333330154419,286.69006347656,0.293025486171246,0.193475186824799
"Sceloporus magister","reptile","Squamata","Phrynosomatidae",5,"tavg",0.9999999,8.40562139102231,0.5,3.02826570980709,2.42012998115594,3.72231806159964,10.9227724384839,192.838343524512,0.305052706535194,0.215026637873887,6.6357498168946,5.28533363342286,8.4249172210693,26.0833349227905,439.16003417969,0.724569961428643,0.500463888049126
"Sceloporus occidentalis","reptile","Squamata","Phrynosomatidae",24,"tavg",-0.00253662186279881,-0.00253662730340912,0.0476190476190476,2.65225739949173,3.00975059654537,2.61197805954053,13.173509452909,116.765277216505,0.814073007189969,0.368454397781842,9.17074966430666,9.13243883848191,11.8687505722046,46.166669845581,497.14996337891,3.6686016023159,1.60450038313865
"Sceloporus undulatus","reptile","Squamata","Phrynosomatidae",6,"tavg",-0.668711918167,-0.808409483298679,0.333333333333333,3.02176807683052,2.12970421399695,4.3549773089914,29.4059899593442,237.484144069855,0.863916525139346,0.766331700150746,7.42716693878169,5.27416682243347,10.28733253479,69,555.259948730471,1.89836940169335,1.74424344301223
"Storeria occipitomaculata","reptile","Squamata","Colubridae",5,"tavg",-0.6,-0.693147180559945,0.5,3.4130470358584,3.53265197527509,3.30639377677591,8.46471447828603,104.442854866136,0.226302893645911,0.49186784070231,8.3988952636719,8.48353123664851,8.3038206100464,20.6666641235352,252.770019531255,0.61005198955536,1.246821641922
"Taricha torosa","amphibian","Caudata","Salamandridae",13,"tavg",0.252112767469841,0.257667704754179,0.1,1.406031,1.350298,1.776541,20.85397,104.5808,0.7958934,0.3679581,4.808999,4.283584,6.062582,80.16666,389.42,2.531712,1.249938
"Thamnophis atratus","reptile","Squamata","Colubridae",28,"tavg",0.122456085288031,0.123073748634839,0.04,2.228486,2.295966,2.298058,27.68218,120.3336,0.5347919,0.260376,7.3335,7.9545,7.95475,86.5,398.7001,2.861778,1.216817
"Thamnophis couchii","reptile","Squamata","Colubridae",23,"tavg",0.292352579446275,0.301136782668187,0.05,2.069864,2.086952,2.122059,26.85681,93.04321,0.466547,0.3789444,9.170499,10.16525,8.548584,80.33334,359.64,1.764627,1.41331
"Thamnophis elegans","reptile","Squamata","Colubridae",48,"tavg",0.0344810547194297,0.0344947298138622,0.0222222222222222,3.226898,4.135068,2.542819,30.19727,99.17862,1.052231,0.4157685,10.83263,12.01819,10.59858,129,479.82,4.121292,1.644847
"Thamnophis hammondii","reptile","Squamata","Colubridae",8,"tavg",-0.160688087908884,-0.162092941797312,0.2,1.289291,0.8577945,2.214746,17.68269,170.5926,1.071019,0.3946695,3.459035,2.661917,6.544783,55.66667,430.4501,3.005811,1.124446
"Thamnophis sauritus","reptile","Squamata","Colubridae",7,"tavg",0.357142857142857,0.373607200915111,0.25,2.477099,2.963031,2.094553,20.38537,89.74654,0.8430247,0.4457964,6.691298,8.591892,5.03668,67.58333,194.9401,2.069324,1.158695
"Thamnophis sirtalis","reptile","Squamata","Colubridae",41,"tavg",0.342703079934662,0.357152117695432,0.0263157894736842,4.102194,4.382855,4.022489,29.34683,162.6326,0.5173631,0.3427237,16.00192,14.41039,18.29858,104.25,768.92,3.021469,1.553474
"Trachylepis maculilabris","reptile","Squamata","Scincidae",5,"tavg",-0.116563101030039,-0.117095359473556,0.5,0.8723035,1.665108,0.3450947,65.36257,125.6869,0.772092,0.2920897,2.253515,4.223543,0.8632336,150.0833,286.3099,1.637003,0.7484947
"Trimeresurus albolabris","reptile","Squamata","Viperidae",18,"tavg",-0.416266891006851,-0.44316793281087,0.0666666666666667,2.247004,2.013328,2.535407,67.64162,121.4084,1.005832,0.3005488,8.501417,7.572833,9.807669,207.5833,465.6799,4.021893,1.044401
"Trimeresurus erythrurus","reptile","Squamata","Viperidae",11,"tavg",0.236174639832233,0.24071887276515,0.125,2.469861,2.565887,2.39976,102.3904,98.50489,0.7427906,0.2807296,8.435667,9.041416,8.49856,316.0833,368.37,2.42326,0.8453894
"Trimeresurus purpureomaculatus","reptile","Squamata","Viperidae",9,"tavg",0.220745065037639,0.224439204388032,0.166666666666667,0.1372642,0.301542,0.5095258,67.05518,81.69239,0.9575774,0.3087212,0.36409,0.8041344,1.354811,165.75,194.1,2.217028,0.8122538
"Uta stansburiana","reptile","Squamata","Phrynosomatidae",12,"tavg",0.0314233092836048,0.031433658129271,0.111111111111111,4.980036,4.729628,5.35548,19.16164,222.4338,0.4919039,0.2905282,16.1735,15.8705,18.358,63.41666,812.08,1.489826,0.887613
"Xenochrophis piscator","reptile","Squamata","Colubridae",41,"tavg",-0.0846738483678518,-0.0848770842844824,0.0263157894736842,2.131581,2.264658,2.095164,93.41925,88.638,0.7103179,0.2802394,8.153,8.577836,9.215166,367.5833,433.9601,2.71893,1.180118
"Xenopeltis unicolor","reptile","Squamata","Xenopeltidae",7,"tavg",-0.156588679470545,-0.157887697098399,0.25,2.263162,2.346187,2.274802,55.87453,74.16782,0.6571439,0.242604,6.734001,7.523749,6.735418,163.8333,216.14,1.606686,0.734163
